SAMPLE_NUMBER,SAMPLED_DATE,SAMPLE_NAME,SAMPLING_POINT_DESCRIPTION,SITE,FACILITY,SAMPLE_TESTING_LOCATION,ANALYSIS,ANALYSIS_DESCRIPTION,ANALYTE,ANALYTE_REPORTED_NAME,FORMATTED_ENTRY,UNITS
619975,12/17/2019 14:11,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<1,ng/L
619977,12/17/2019 14:43,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<1,ng/L
619977,12/17/2019 14:43,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,1,ng/L
637206,12/23/2019 13:15,RS-ST-01-1,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
637206,12/23/2019 13:15,RS-ST-01-1,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,8,ng/L
637208,12/23/2019 13:20,RS-ST-01-12,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
637208,12/23/2019 13:20,RS-ST-01-12,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,8,ng/L
637210,12/23/2019 13:25,RS-ST-01-20,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
637210,12/23/2019 13:25,RS-ST-01-20,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,8,ng/L
637202,12/23/2019 14:20,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
637202,12/23/2019 14:20,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,8,ng/L
637204,12/23/2019 14:22,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
637204,12/23/2019 14:22,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,5,ng/L
629161,1/7/2020 9:43,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
629161,1/7/2020 9:43,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,5,ng/L
629159,1/7/2020 10:04,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,7,ng/L
629159,1/7/2020 10:04,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
643431,1/7/2020 13:09,RS-MR-01-A-1,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
643431,1/7/2020 13:09,RS-MR-01-A-1,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,11,ng/L
629155,1/7/2020 13:09,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
629155,1/7/2020 13:09,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
643448,1/7/2020 13:14,RS-MR-01-A-4,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,10,ng/L
643448,1/7/2020 13:14,RS-MR-01-A-4,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
643452,1/7/2020 13:19,RS-MR-01-A-10,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
643452,1/7/2020 13:19,RS-MR-01-A-10,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,10,ng/L
629157,1/7/2020 14:15,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",MIB,2-methylisoborneol (MIB),<2,ng/L
629157,1/7/2020 14:15,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
645588,1/15/2020 10:20,WS-UP-011,North Fork of the S. Platte River upstream of confluence with the S. Platte River,North Fork of South Platte River above confluence with South Platte River,,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
645588,1/15/2020 10:20,WS-UP-011,North Fork of the S. Platte River upstream of confluence with the S. Platte River,North Fork of South Platte River above confluence with South Platte River,,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
645590,1/15/2020 10:25,WS-UP-006,S. Platte River upstream of Confluence,South Platte River above confluence w/ North Fork of South Platte River,,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
645590,1/15/2020 10:25,WS-UP-006,S. Platte River upstream of Confluence,South Platte River above confluence w/ North Fork of South Platte River,,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
645594,1/15/2020 10:55,WS-UP-008,S. Platte (approx 1.3 miles) below confluence of N. Fork & S. Platte above Strontia Springs Res.,South Platte River at Strontia Spring Reservoir inlet ,,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
645594,1/15/2020 10:55,WS-UP-008,S. Platte (approx 1.3 miles) below confluence of N. Fork & S. Platte above Strontia Springs Res.,South Platte River at Strontia Spring Reservoir inlet ,,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
645596,1/15/2020 12:52,WS-UP-005,S. Platte River outlet @ Cheesman Res. @ gauging station,South Platte River below Cheesman Reservoir,,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
645596,1/15/2020 12:52,WS-UP-005,S. Platte River outlet @ Cheesman Res. @ gauging station,South Platte River below Cheesman Reservoir,,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
645582,1/15/2020 13:02,RS-ST-01-12,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
645582,1/15/2020 13:02,RS-ST-01-12,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
645585,1/15/2020 13:09,RS-ST-01-20,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,3,ng/L
645585,1/15/2020 13:09,RS-ST-01-20,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
645577,1/15/2020 13:35,RS-ST-01-T-1,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
645577,1/15/2020 13:35,RS-ST-01-T-1,,Strontia Springs Reservoir in front of dam.,Strontia Springs Reservoir,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
629160,1/21/2020 9:07,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,4,ng/L
629162,1/21/2020 9:38,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,4,ng/L
629156,1/21/2020 11:06,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
629158,1/21/2020 11:55,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
651774,1/28/2020 13:12,RS-MR-01-A-1,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,8,ng/L
651776,1/28/2020 13:14,RS-MR-01-A-4,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,7,ng/L
651778,1/28/2020 13:15,RS-MR-01-A-10,,Marston Reservoir Depth Sampling Location at Buoy,Marston,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,8,ng/L
653093,2/3/2020 10:52,WQ-T1296,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,17,ng/L
653099,2/3/2020 10:52,WQ-T1298,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
653101,2/3/2020 10:52,WQ-T1300,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,16,ng/L
653103,2/3/2020 10:52,WQ-T1302,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,17,ng/L
653105,2/3/2020 10:52,WQ-T1304,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,17,ng/L
653107,2/3/2020 10:52,WQ-T1306,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,14,ng/L
653109,2/3/2020 10:52,WQ-T1308,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,13,ng/L
653111,2/3/2020 10:52,WQ-T1310,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,14,ng/L
653113,2/3/2020 10:52,WQ-T1312,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,11,ng/L
653115,2/3/2020 10:52,WQ-T1314,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,13,ng/L
653047,2/3/2020 10:52,WQ-T1258,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,16,ng/L
653123,2/3/2020 10:52,WQ-T1322,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
653041,2/3/2020 10:52,WQ-T1252,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,17,ng/L
653117,2/3/2020 10:52,WQ-T1316,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,11,ng/L
653043,2/3/2020 10:52,WQ-T1254,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
653049,2/3/2020 10:52,WQ-T1260,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
653119,2/3/2020 10:52,WQ-T1318,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,17,ng/L
653045,2/3/2020 10:52,WQ-T1256,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,17,ng/L
653121,2/3/2020 10:52,WQ-T1320,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
653055,2/3/2020 10:52,WQ-T1262,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,16,ng/L
653057,2/3/2020 10:52,WQ-T1264,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,14,ng/L
653059,2/3/2020 10:52,WQ-T1266,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,16,ng/L
653061,2/3/2020 10:52,WQ-T1268,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,13,ng/L
653063,2/3/2020 10:52,WQ-T1270,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
653065,2/3/2020 10:52,WQ-T1272,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
653071,2/3/2020 10:52,WQ-T1274,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,19,ng/L
653073,2/3/2020 10:52,WQ-T1276,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,16,ng/L
653075,2/3/2020 10:52,WQ-T1278,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
653077,2/3/2020 10:52,WQ-T1280,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,16,ng/L
653079,2/3/2020 10:52,WQ-T1282,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,15,ng/L
653081,2/3/2020 10:52,WQ-T1284,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,14,ng/L
653083,2/3/2020 10:52,WQ-T1286,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,15,ng/L
653085,2/3/2020 10:52,WQ-T1288,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,14,ng/L
653087,2/3/2020 10:52,WQ-T1290,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,13,ng/L
653091,2/3/2020 10:52,WQ-T1294,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
652995,2/3/2020 10:52,WQ-T1214,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,7,ng/L
652997,2/3/2020 10:52,WQ-T1216,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,8,ng/L
652999,2/3/2020 10:52,WQ-T1218,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,10,ng/L
652968,2/3/2020 10:52,WQ-T1192,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,9,ng/L
652974,2/3/2020 10:52,WQ-T1198,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
653001,2/3/2020 10:52,WQ-T1220,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,6,ng/L
652966,2/3/2020 10:52,WQ-T1190,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,8,ng/L
652970,2/3/2020 10:52,WQ-T1194,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,11,ng/L
652976,2/3/2020 10:52,WQ-T1200,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,17,ng/L
653003,2/3/2020 10:52,WQ-T1222,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,19,ng/L
652972,2/3/2020 10:52,WQ-T1196,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,17,ng/L
652980,2/3/2020 10:52,WQ-T1204,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,10,ng/L
653005,2/3/2020 10:52,WQ-T1224,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,16,ng/L
653007,2/3/2020 10:52,WQ-T1226,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
653009,2/3/2020 10:52,WQ-T1228,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,8,ng/L
653011,2/3/2020 10:52,WQ-T1230,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,9,ng/L
653013,2/3/2020 10:52,WQ-T1232,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,9,ng/L
653015,2/3/2020 10:52,WQ-T1234,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,6,ng/L
653018,2/3/2020 10:52,WQ-T1236,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,11,ng/L
653023,2/3/2020 10:52,WQ-T1238,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,7,ng/L
653025,2/3/2020 10:52,WQ-T1240,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,8,ng/L
653027,2/3/2020 10:52,WQ-T1242,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,5,ng/L
652948,2/3/2020 10:52,WQ-T1178,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,12,ng/L
653029,2/3/2020 10:52,WQ-T1244,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,4,ng/L
652951,2/3/2020 10:52,WQ-T1180,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,12,ng/L
653031,2/3/2020 10:52,WQ-T1246,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,18,ng/L
652953,2/3/2020 10:52,WQ-T1182,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,12,ng/L
653033,2/3/2020 10:52,WQ-T1248,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,16,ng/L
652955,2/3/2020 10:52,WQ-T1184,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,7,ng/L
653038,2/3/2020 10:52,WQ-T1250,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,17,ng/L
652982,2/3/2020 10:52,WQ-T1206,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,10,ng/L
652985,2/3/2020 10:52,WQ-T1208,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,11,ng/L
652957,2/3/2020 10:52,WQ-T1186,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,12,ng/L
652987,2/3/2020 10:52,WQ-T1210,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,8,ng/L
652993,2/3/2020 10:52,WQ-T1212,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,7,ng/L
652959,2/3/2020 10:52,WQ-T1188,,,,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,12,ng/L
639843,2/4/2020 13:43,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
639843,2/4/2020 13:43,PL-MOF-EFF,10901 W. 20th Ave.,Moffat SP5 Finished Water,Moffat WTP,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
639845,2/4/2020 14:25,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,<3,ng/L
639845,2/4/2020 14:25,PL-MOF-INF2,Moffat Plant raw water. Effective 7/1/2018 site used for compliance sampling. Compliance data before 7/1/2018 is available on site PL-MOF-INF.,Moffat Plant raw water,Moffat WTP,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
659645,2/12/2020 8:26,RS-MR-01-A-1,,Marston Reservoir Depth Sampling Location at Buoy,Marston,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,5.3,ng/L
659645,2/12/2020 8:26,RS-MR-01-A-1,,Marston Reservoir Depth Sampling Location at Buoy,Marston,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
659647,2/12/2020 8:27,RS-MR-01-A-4,,Marston Reservoir Depth Sampling Location at Buoy,Marston,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,6.3,ng/L
659647,2/12/2020 8:27,RS-MR-01-A-4,,Marston Reservoir Depth Sampling Location at Buoy,Marston,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
659649,2/12/2020 8:30,RS-MR-01-A-10,,Marston Reservoir Depth Sampling Location at Buoy,Marston,EATON_M,6040D,Taste & Odor compounds by SPME,Geosmin,Geosmin,5.9,ng/L
659649,2/12/2020 8:30,RS-MR-01-A-10,,Marston Reservoir Depth Sampling Location at Buoy,Marston,EATON_M,6040D,Taste & Odor compounds by SPME,MIB,2-methylisoborneol (MIB),<5,ng/L
639848,2/18/2020 10:05,PL-FTH-EFF,Foothills Plant Effluent,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,3,ng/L
639850,2/18/2020 10:29,PL-FTH-INF,Foothills Plant raw water. Effective 7/1/2018 site used for routine monitoring and plant process control sampling. New compliance site is PL-FTH-HW.,6730 N. Rampart Range Rd.,Foothills WTP,WQ_LAB,6040E,"Taste & Odor Compounds by SPME, CI GC/MS/MS",Geosmin,Geosmin,<2,ng/L
